Text,Category,WordCount,TokenCount
hartford steam hbol set split dividend hike hartford steam boiler inspect insur co said board declar twoforon stock split rais quarterli dividend 25 ct postsplit 20 ct payabl april 30 holder record april 10,earn,37,39
doe secretari favor higher spr fill rate energi secretari john herrington said believ reagan administr review decis cut fill rate strateg petroleum reserv depart report issu yesterday warn grow u depend oil import part studi think administr take fill rate review herrington said hous energi subcommitte hear administr propos cut fill rate 75000 barrel oil per day 35000 bpd fiscal year 1988 save money person feel low favor maximum fill rate 100000 bpd herrington said,crude,107,121
contl illinoi cil see impact tax reform tax reform act 1986 substanti impact continent illinoi corp compani annual report say one provis repeal reserv method provid bad debt bank 500 mln dlr asset requir tax loan loss reserv taken past restor current earn statu said result amount subject feder tax said amount disclos continent said decid deal chang entireti 1987 tax reform also chang foreign tax credit limit rule although impact materi short term act requir first time incom certain foreign subsidiari taxabl report said new legisl also reduc exist tax credit 175 pct 1987 35 pct 1988 later year said continent invest tax credit carryforward 128 mln dlr 1986 year end reduc 106 mln dlr 1987 use 1987 83 mln dlr 1988 said anoth provis act could result limit use tax credit chang ownership continent take place report said could happen feder deposit insur corp sell enough share continent common stock next two year caus chang ownership note decemb fdic sold onethird junior convert prefer stock continent public form common stock,earn,269,302
oesterreichisch laenderbank ag olbvvi 1986 parent bank net profit 1815 mln schill v 1351 mln parent bank balanc sheet total 1977 billion v 1822 billion parent bank cash flow 8774 mln v 7155 mln dividend 12 pct v 10 pct nomin share capit 15 billion v 135 billion con bank gp balanc sheet total 2397 billion v 2273 billion,earn,56,58
nl industri inc 4th qtr shr loss 28 ct v profit seven ct nl industri inc 4th qtr shr loss 28 ct v profit seven ct,earn,13,13
fhlmc frepr 4th qtr net net 65 mln v 57 mln year shr prefer 1487 dlr v 1251 dlr shr common 23677 dlr v 19740 dlr net 247 mln v 208 mln note feder home loan mortgag corp fhlmc 14998210 prefer share outstand 1986 v 14998379 1985 own 3000 member institut 12 feder home loan bank fhlmc also 100000 share common own home loan bank,earn,71,76
u corn market skew soviet buy recent purchas u corn soviet union skew domest cash market increas price differ premium price paid gulf export point interior level cash grain dealer said mani dealer expect usda act soon reduc cash price premium gulf versu interior dealer davenport iowa said roughli 20 pct wider normal time year 25 cent bushel make worthwhil farmer move grain lower asc counti post price corn usda could encourag farmer engag pik roll corn sale pik certif use redeem corn store govern price support loan program market usda act soon mani dealer expect movement would break gulf corn basi usda use gulf price determin counti post price one dealer said take averag gulf price price kansa citi would close reflect lower price interior midwest dont know might ohio dealer said creat uncertainti market usda start pik certif program effort free surplu grain otherwis would forfeit govern remain market storag yesterday usda issu report show slightli 50 pct 385 billion dlr pik certif issu farmer lieu cash payment date exchang grain sever billion dlr worth addit pik certif schedul issu come month usda would well advis encourag exchang grain adjust asc price cash grain dealer said byproduct soviet buy sharp rise barg freight cost quot carri grain midwest export termin cash dealer said freight upper area mississippi risen nearli 50 pct past two week 150 pct origin tariff price mild winter earli reopen midmississippi river spring also encourag firmer trend barg freight dealer note higher transport cost serv depress interior corn basi level squeez margin obtain elev feed gulf export market well discourag farmer market said gulf market overreact soviet buy report indic ussr book two perhap much 40 mln tonn u corn one midwest cash grain trader said dealer anticip rumor subsid freight rate settl back overal surplu barg midwest river system,ship,490,538
hre properti hre cut quarterli hre properti said board cut quarterli dividend 45 ct per share 57 ct payabl april 20 holder record march 31 hre said board reduc dividend due continu impact overbuild offic build market inabl replac incom high yield invest matur hre said first quarter end januari 31 earn 38 ct per share 47 ct year,earn,81,86
horn hardart co hor 4th qtr net shr 127 dlr v two ct net 188 mln v 357000 rev 1260 mln v 985 mln avg shr 147 mln v 120 mln year shr loss 217 dlr v loss 65 ct net loss 284 mln v loss 7225000 rev 4050 mln v 3562 mln avg shr 131 mln v 122 mln note 1986 net period includ 150 mln dlr gain sale real estat 1986 year net includ charg 340 mln dlr restructur bojangl restaur unit charg 4090000 dlr exchang note common stock 1985 year net includ charg 6900000 dlr relat foodservic unit gain 2400000 dlr sale market secur,earn,113,118
nl industri inc nl 4th qtr dec 31 loss shr loss 28 ct v profit seven ct net loss 107 mln v profit 5188000 sale 1193 mln v 2161 mln year shr loss 580 dlr v profit 30 ct net loss 3242 mln v profit 215 mln sale 5493 mln v 8591 mln note share prefer dividend note juli 1986 compani set dividend seri c prefer effect spinoff chemic oper unit account discontinu oper fourth quarter full year 1986 reflect nonrecur charg chang control compani fourth quarter 1986 also reflect writeoff 207 mln dlr goodwil full year 1986 includ charg 2246 mln dlr taken second quarter asset revalu restructur cost fourth quarter 1986 revers pension plan surplu asset complet fourth quarter full year 1986 includ net incom 815 mln dlr 134 dlr share compani also gain 24 mln dlr four ct share fourth quarter 1986 159 mln dlr 26 ct share full year 1986 adopt account rule sfa 87 fourth quarter 1986 compani also adjust carri valu nonchem discontinu oper asset lead charg 156 mln dlr,earn,211,229
german research institut lower growth forecast diw econom research institut said west german econom growth 1987 unlik reach 15 pct rate forecast earlier year institut whose forecast pessimist four lead german institut said economi pas peak summer 1986 prospect dim significantli sinc autumn diw repeat earlier predict gross nation product gnp first quarter 1987 would contract real season adjust term weak final quarter last year diw said even economi recov remain three quarter unlik demand product would rise strongli enough bring gnp growth 15 pct institut economist recent revis forecast german 1987 growth around two pct report diw disput argument economist economi show mix develop domest demand healthi foreign demand weak diw said crucial split weak demand capit good strong demand build consum good foreign domest demand note domest demand capit good hit recent month weak export caus west german firm scale back invest plan servic industri unlik manufactur industri continu well reli consum demand said separ report hwwa econom research institut hamburg said west germani real trade surplu would fall markedli year howev nomin trade surplu would show littl chang 1986 record 1122 billion mark improv term trade averag 1987 compar 1986 said,trade,298,327
correct univers patent incupt 2nd qtr qtr end jan 31 oper shr loss 24 ct v loss 19 ct oper loss 1096332 v loss 794711 rev 803085 v 442420 six mth oper shr loss 53 ct v loss 43 ct oper loss 2375844 v loss 1741437 rev 1471257 v 768683 note prior year exclud loss discontinu oper 13 ct per share quarter 17 ct per share year correct march 17 item show loss instead profit also correct quarter loss discontinu oper,earn,85,91
craftmaticcontour crcc see higher profit craftmaticcontour industri inc said would report substanti profit first quarter fiscal 1987 end march 31 compani record net incom 732000 dlr 22 ct per share revenu 102 mln dlr,earn,38,42
u oil tax break propos examin white hous said propos tax break oil industri would undergo review spokesman marlin fitzwat said presid reagan posit recommend submit energi secretari john herrington encourag invest hard hit domest oil industri fitzwat note reagan fundament object tax rise special tax break said even though herrington recommend agre exist polici well take look review undertaken presid domest polici council herrington propos report washington post made letter reagan submit studi found unit state would import half oil 1990 threaten u nation secur,crude,130,144
western save loan wsl 4th qtr loss shr loss 48 ct v profit 77 ct net loss 3923000 v profit 11551000 year shr profit 180 dlr v profit 232 dlr net profit 30171000 v profit 36667000 loan 338 billion v 317 billion deposit 381 billion v 328 billion asset 555 billion v 478 billion note full name western save loan associ,earn,55,57
air canada acquir calgari courier compani air canada stateown airlin said sign letter intent acquir 65 pct em corp calgarybas messeng servic oper western canada u gelco corp gel earlier said air canada agre buy canadian gelco express ltd unit 54 mln u dlr air canada said acquisit complement main cargo busi said expect courier market grow 25 30 pct year,acq,80,89
may depart store co rais dividend 2812 ct 26 ct share may depart store co rais dividend 2812 ct 26 ct share,earn,14,14
